date,census_district_name,census_state_name,commodity_name,min_price,max_price,modal_price
2023-05-13,Auraiya,UTTAR PRADESH,Rice,2300.0,2400.0,2360.0
2023-10-17,Dhar,MADHYA PRADESH,Wheat,2640.0,2800.0,2750.0
2023-03-04,Buldana,MAHARASHTRA,Wheat,2080.0,2460.0,2310.0
2023-07-22,Mahrajganj,UTTAR PRADESH,Rice,2650.0,2850.0,2745.0
2023-03-13,Alwar,RAJASTHAN,Wheat,2275.0,2275.0,2275.0
2023-06-26,Thane,MAHARASHTRA,Wheat,2300.0,3000.0,2650.0
2023-01-04,Birbhum,WEST BENGAL,Wheat,2720.0,2770.0,2750.0
2023-08-01,Azamgarh,UTTAR PRADESH,Wheat,2200.0,2340.0,2275.0
2023-09-05,Udham Singh Nagar,UTTARAKHAND,Wheat,2250.0,2350.0,2350.0
2023-10-12,Rae Bareli,UTTAR PRADESH,Rice,2560.0,2600.0,2585.0
2023-08-08,Ujjain,MADHYA PRADESH,Wheat,2321.0,2620.0,2437.0
2023-01-12,Mysore,KARNATAKA,Rice,4000.0,5000.0,4500.0
2023-03-04,Bhavnagar,GUJARAT,Wheat,2305.0,3005.0,2655.0
2023-08-18,Birbhum,WEST BENGAL,Rice,4050.0,4150.0,4100.0
2023-10-28,Jhabua,MADHYA PRADESH,Wheat,2200.0,2500.0,2500.0
2023-03-04,Gautam Buddha Nagar,UTTAR PRADESH,Rice,7700.0,8100.0,7900.0
2023-02-22,Bahraich,UTTAR PRADESH,Wheat,2340.0,2400.0,2370.0
2023-06-09,Siddharthnagar,UTTAR PRADESH,Wheat,2220.0,2310.0,2265.0
2023-11-24,Aurangabad,MAHARASHTRA,Wheat,2740.0,3380.0,3060.0
2023-08-05,Sehore,MADHYA PRADESH,Wheat,2452.0,2891.0,2600.0
2023-10-10,Buldana,MAHARASHTRA,Wheat,2173.0,2173.0,2173.0
2023-09-01,Karauli,RAJASTHAN,Wheat,2240.0,2312.0,2276.0
2023-05-23,Azamgarh,UTTAR PRADESH,Wheat,2160.0,2270.0,2230.0
2023-07-03,Ganganagar ,RAJASTHAN,Wheat,2000.0,2100.0,2090.0
2023-07-28,Kendujhar,ODISHA,Rice,3100.0,3200.0,3200.0
2023-05-07,Etah,UTTAR PRADESH,Wheat,2125.0,2250.0,2160.0
2023-03-20,Pilibhit,UTTAR PRADESH,Wheat,2150.0,2250.0,2200.0
2023-09-26,Bankura ,WEST BENGAL,Wheat,2600.0,2850.0,2800.0
2023-11-25,Gorakhpur,UTTAR PRADESH,Wheat,2375.0,2400.0,2390.0
2023-05-09,Pilibhit,UTTAR PRADESH,Wheat,2125.0,2210.0,2167.0
2023-07-23,Kendujhar,ODISHA,Rice,3200.0,3300.0,3200.0
2023-08-29,Farrukhabad,UTTAR PRADESH,Rice,2550.0,2600.0,2570.0
2023-12-04,Mayurbhanj,ODISHA,Rice,3150.0,3300.0,3200.0
2023-11-15,Chhatarpur,MADHYA PRADESH,Wheat,2360.0,2360.0,2360.0
2023-07-19,Mainpuri,UTTAR PRADESH,Wheat,2210.0,2230.0,2220.0
2023-01-05,Birbhum,WEST BENGAL,Rice,2900.0,3000.0,2950.0
2023-01-17,Agra,UTTAR PRADESH,Rice,2800.0,3000.0,2910.0
2023-08-19,Jamnagar,GUJARAT,Wheat,2115.0,2550.0,2332.0
2023-04-13,Ghazipur,UTTAR PRADESH,Wheat,2100.0,2140.0,2120.0
2023-01-11,Chandauli,UTTAR PRADESH,Rice,2475.0,2670.0,2580.0
2023-06-02,Katni ,MADHYA PRADESH,Wheat,2250.0,2360.0,2294.0
2023-06-17,Shivpuri,MADHYA PRADESH,Wheat,2050.0,2110.0,2080.0
2023-05-07,Dewas,MADHYA PRADESH,Wheat,1920.0,1930.0,1930.0
2023-09-18,Shajapur,MADHYA PRADESH,Wheat,1995.0,2460.0,2280.0
2023-04-15,Nadia ,WEST BENGAL,Rice,2200.0,2600.0,2400.0
2023-11-20,Ribhoi,MEGHALAYA,Rice,5000.0,6500.0,6000.0
2023-04-15,Madhepura,BIHAR,Wheat,2100.0,2400.0,2300.0
2023-02-14,Junagadh,GUJARAT,Wheat,2500.0,2525.0,2515.0
2023-10-30,Mumbai,MAHARASHTRA,Wheat,2800.0,6000.0,4400.0
2023-09-01,Wardha,MAHARASHTRA,Wheat,2200.0,2355.0,2300.0
2023-02-02,Barddhaman ,WEST BENGAL,Rice,3800.0,3900.0,3850.0
2023-07-04,Kaushambi,UTTAR PRADESH,Rice,2380.0,2500.0,2430.0
2023-06-21,Junagadh,GUJARAT,Wheat,2075.0,2305.0,2190.0
2023-03-31,Kanshiram Nagar,UTTAR PRADESH,Rice,2750.0,3210.0,2960.0
2023-05-30,Chitrakoot,UTTAR PRADESH,Rice,2300.0,2500.0,2400.0
2023-08-18,Seoni,MADHYA PRADESH,Wheat,1950.0,1960.0,1950.0
2023-11-29,Pratapgarh,UTTAR PRADESH,Wheat,2400.0,2550.0,2430.0
2023-04-15,Allahabad ,UTTAR PRADESH,Wheat,2125.0,2210.0,2175.0
2023-10-25,Murshidabad ,WEST BENGAL,Rice,3470.0,3600.0,3550.0
2023-05-10,South Twenty Four Parganas,WEST BENGAL,Rice,2850.0,2950.0,2900.0
2023-08-15,Unnao,UTTAR PRADESH,Wheat,2125.0,2325.0,2300.0
2023-01-09,Dewas,MADHYA PRADESH,Wheat,2700.0,2700.0,2700.0
2023-08-16,Nadia ,WEST BENGAL,Wheat,2350.0,2450.0,2400.0
2023-07-17,Bangalore,KARNATAKA,Wheat,2800.0,3800.0,3300.0
2023-06-02,Budaun,UTTAR PRADESH,Wheat,2200.0,2300.0,2250.0
2023-02-23,Jalna,MAHARASHTRA,Wheat,2050.0,2500.0,2361.0
2023-04-07,Purba Medinipur,WEST BENGAL,Rice,3000.0,3200.0,3100.0
2023-09-05,Lucknow,UTTAR PRADESH,Wheat,2310.0,2400.0,2360.0
2023-10-25,Sehore,MADHYA PRADESH,Wheat,2452.0,2452.0,2452.0
2023-02-09,Pune,MAHARASHTRA,Wheat,2200.0,2800.0,2600.0
2023-06-08,Dhule,MAHARASHTRA,Wheat,2000.0,2441.0,2275.0
2023-05-31,Shimoga,KARNATAKA,Rice,1900.0,2700.0,2250.0
2023-10-11,Maldah ,WEST BENGAL,Rice,3800.0,4000.0,3900.0
2023-08-18,North Tripura,TRIPURA,Rice,3500.0,3700.0,3600.0
2023-05-24,Lalitpur,UTTAR PRADESH,Rice,2470.0,2500.0,2480.0
2023-11-28,Banas Kantha,GUJARAT,Wheat,2400.0,2800.0,2600.0
2023-05-18,Bharuch,GUJARAT,Rice,3100.0,3500.0,3300.0
2023-07-05,Purba Medinipur,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-12-14,Tonk,RAJASTHAN,Wheat,2322.0,2350.0,2340.0
2023-11-20,Ghaziabad,UTTAR PRADESH,Rice,2900.0,3040.0,2980.0
2023-09-10,Barddhaman ,WEST BENGAL,Rice,2600.0,2850.0,2700.0
2023-02-16,Buldana,MAHARASHTRA,Wheat,2500.0,3000.0,2850.0
2023-09-22,Balaghat,MADHYA PRADESH,Wheat,2125.0,2125.0,2125.0
2023-06-01,Sitapur,UTTAR PRADESH,Wheat,2250.0,2330.0,2300.0
2023-06-28,Auraiya,UTTAR PRADESH,Wheat,2125.0,2280.0,2240.0
2023-08-02,South Twenty Four Parganas,WEST BENGAL,Rice,3000.0,3200.0,3100.0
2023-02-28,Nandurbar,MAHARASHTRA,Wheat,1920.0,2425.0,2150.0
2023-07-05,Balrampur,UTTAR PRADESH,Rice,2700.0,2800.0,2750.0
2023-04-19,Jabalpur,MADHYA PRADESH,Wheat,1855.0,2125.0,2045.0
2023-08-02,Kanpur Dehat,UTTAR PRADESH,Wheat,2150.0,2190.0,2175.0
2023-04-29,Agra,UTTAR PRADESH,Wheat,2120.0,2180.0,2150.0
2023-10-05,Indore,MADHYA PRADESH,Wheat,2372.0,2613.0,2450.0
2023-06-20,Aurangabad,MAHARASHTRA,Wheat,2000.0,3000.0,2500.0
2023-05-24,Kanpur Nagar,UTTAR PRADESH,Wheat,2100.0,2300.0,2200.0
2023-11-09,Raigarh,MAHARASHTRA,Rice,1000.0,1500.0,1200.0
2023-08-25,Tikamgarh,MADHYA PRADESH,Wheat,2225.0,2280.0,2250.0
2023-12-21,West Tripura ,TRIPURA,Rice,2700.0,3000.0,2900.0
2023-06-22,Bhandara,MAHARASHTRA,Rice,3300.0,3300.0,3300.0
2023-06-29,Nadia ,WEST BENGAL,Wheat,2200.0,2300.0,2250.0
2023-05-24,Koppal,KARNATAKA,Rice,1860.0,1930.0,1930.0
2023-07-11,Vidisha,MADHYA PRADESH,Wheat,2300.0,3840.0,3000.0
2023-01-13,Allahabad ,UTTAR PRADESH,Wheat,2600.0,2680.0,2630.0
2023-03-15,Wardha,MAHARASHTRA,Wheat,1890.0,2150.0,2050.0
2023-07-09,Jhansi,UTTAR PRADESH,Rice,2420.0,2550.0,2520.0
2023-08-23,Mainpuri,UTTAR PRADESH,Rice,2860.0,3050.0,2965.0
2023-09-27,Mathura,UTTAR PRADESH,Rice,2730.0,2930.0,2850.0
2023-01-03,Kheri,UTTAR PRADESH,Rice,2130.0,2190.0,2150.0
2023-05-09,Osmanabad,MAHARASHTRA,Wheat,1800.0,3500.0,2650.0
2023-01-07,Kota,RAJASTHAN,Wheat,2535.0,2640.0,2587.0
2023-01-13,Bid,MAHARASHTRA,Wheat,2500.0,3300.0,2900.0
2023-02-08,Gorakhpur,UTTAR PRADESH,Wheat,2750.0,2780.0,2765.0
2023-02-16,Purba Medinipur,WEST BENGAL,Rice,2900.0,3100.0,3000.0
2023-03-14,Puruliya,WEST BENGAL,Rice,2800.0,3200.0,3000.0
2023-02-18,Moradabad,UTTAR PRADESH,Rice,2670.0,2690.0,2680.0
2023-04-28,Koch Bihar ,WEST BENGAL,Rice,2750.0,2870.0,2800.0
2023-11-09,Kota,RAJASTHAN,Wheat,2475.0,2930.0,2650.0
2023-08-29,Muzaffarnagar,UTTAR PRADESH,Rice,2950.0,2990.0,2970.0
2023-01-11,Raigarh,MAHARASHTRA,Wheat,2400.0,3000.0,2650.0
2023-10-20,West Tripura ,TRIPURA,Rice,3900.0,4100.0,4000.0
2023-05-10,Puruliya,WEST BENGAL,Rice,3000.0,3500.0,3200.0
2023-08-12,Rewa,MADHYA PRADESH,Wheat,2225.0,2278.0,2250.0
2023-08-15,Udham Singh Nagar,UTTARAKHAND,Rice,2800.0,4850.0,2950.0
2023-03-21,Rae Bareli,UTTAR PRADESH,Rice,3225.0,3225.0,3225.0
2023-07-19,Buldana,MAHARASHTRA,Wheat,2100.0,2300.0,2200.0
2023-05-05,Ballia,UTTAR PRADESH,Rice,2480.0,2600.0,2540.0
2023-06-28,Tikamgarh,MADHYA PRADESH,Wheat,2125.0,2125.0,2125.0
2023-02-27,Raigarh,MAHARASHTRA,Wheat,2300.0,2600.0,2450.0
2023-09-12,Nanded,MAHARASHTRA,Wheat,2250.0,2300.0,2300.0
2023-07-28,Mahoba,UTTAR PRADESH,Wheat,2150.0,2300.0,2200.0
2023-05-03,Balrampur,UTTAR PRADESH,Wheat,2100.0,2175.0,2140.0
2023-11-01,Seoni,MADHYA PRADESH,Wheat,2100.0,2200.0,2200.0
2023-05-24,Darjiling ,WEST BENGAL,Rice,4200.0,4500.0,4400.0
2023-06-12,Rae Bareli,UTTAR PRADESH,Rice,2480.0,2530.0,2500.0
2023-06-06,South West,NCT OF DELHI,Wheat,2640.0,2665.0,2640.0
2023-08-17,Muzaffarnagar,UTTAR PRADESH,Wheat,2250.0,2350.0,2300.0
2023-12-28,Patan  ,GUJARAT,Wheat,2325.0,2675.0,2500.0
2023-12-28,Kanpur Nagar,UTTAR PRADESH,Rice,2600.0,2700.0,2685.0
2023-01-03,Guna,MADHYA PRADESH,Wheat,2483.0,2755.0,2619.0
2023-08-16,Hardoi,UTTAR PRADESH,Wheat,2250.0,2350.0,2300.0
2023-07-03,Etawah,UTTAR PRADESH,Wheat,2260.0,2360.0,2310.0
2023-08-07,Kheri,UTTAR PRADESH,Wheat,2125.0,2280.0,2250.0
2023-11-08,Jalaun ,UTTAR PRADESH,Wheat,2400.0,2470.0,2420.0
2023-01-24,Aligarh,UTTAR PRADESH,Wheat,2780.0,2820.0,2800.0
2023-11-20,Tonk,RAJASTHAN,Wheat,2370.0,2650.0,2510.0
2023-03-18,Bahraich,UTTAR PRADESH,Wheat,1975.0,2270.0,2160.0
2023-08-17,Ghazipur,UTTAR PRADESH,Rice,2580.0,2620.0,2600.0
2023-02-12,Raigarh,MAHARASHTRA,Wheat,2500.0,2800.0,2500.0
2023-07-20,Bulandshahr ,UTTAR PRADESH,Wheat,2225.0,2255.0,2240.0
2023-07-25,Raigarh,MAHARASHTRA,Rice,1000.0,1500.0,1200.0
2023-11-04,North,NCT OF DELHI,Wheat,2471.0,3051.0,2761.0
2023-12-21,Auraiya,UTTAR PRADESH,Wheat,2400.0,2500.0,2460.0
2023-01-02,Panch Mahals,GUJARAT,Wheat,2250.0,2500.0,2375.0
2023-07-03,Mahamaya Nagar,UTTAR PRADESH,Wheat,2015.0,2125.0,2125.0
2023-08-29,Indore,MADHYA PRADESH,Wheat,2250.0,2671.0,2450.0
2023-05-06,Barddhaman ,WEST BENGAL,Rice,2450.0,2650.0,2500.0
2023-11-14,Sitapur,UTTAR PRADESH,Wheat,2375.0,2425.0,2400.0
2023-01-29,Murshidabad ,WEST BENGAL,Rice,3650.0,3760.0,3700.0
2023-10-31,Jabalpur,MADHYA PRADESH,Wheat,2111.0,2735.0,2511.0
2023-11-04,Kota,RAJASTHAN,Wheat,2451.0,2824.0,2650.0
2023-12-07,Bhavnagar,GUJARAT,Wheat,2250.0,3200.0,2725.0
2023-04-26,Junagadh,GUJARAT,Wheat,2000.0,2420.0,2225.0
2023-11-24,Muzaffarnagar,UTTAR PRADESH,Rice,2900.0,3050.0,2970.0
2023-03-08,Bijapur,KARNATAKA,Wheat,2200.0,2350.0,2300.0
2023-05-12,Mansa,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-08-12,Jaunpur,UTTAR PRADESH,Wheat,2200.0,2280.0,2250.0
2023-09-13,Bulandshahr ,UTTAR PRADESH,Wheat,2260.0,2400.0,2300.0
2023-10-30,Lucknow,UTTAR PRADESH,Rice,2650.0,2750.0,2700.0
2023-07-17,Etawah,UTTAR PRADESH,Wheat,2160.0,2260.0,2210.0
2023-08-11,Purba Medinipur,WEST BENGAL,Rice,3800.0,4000.0,3900.0
2023-08-19,Madhubani,BIHAR,Wheat,24000.0,26000.0,25000.0
2023-06-06,Gorakhpur,UTTAR PRADESH,Wheat,2240.0,2260.0,2250.0
2023-04-26,Sagar,MADHYA PRADESH,Wheat,1930.0,2000.0,1970.0
2023-05-03,Meerut,UTTAR PRADESH,Wheat,2150.0,2300.0,2165.0
2023-06-09,Saharanpur,UTTAR PRADESH,Rice,2720.0,2980.0,2850.0
2023-03-13,Barddhaman ,WEST BENGAL,Rice,2700.0,2900.0,2800.0
2023-05-08,Alappuzha,KERALA,Wheat,2100.0,2200.0,2150.0
2023-12-22,Barddhaman ,WEST BENGAL,Rice,3300.0,3500.0,3400.0
2023-08-26,Chhatarpur,MADHYA PRADESH,Wheat,2295.0,2320.0,2310.0
2023-05-08,Shajapur,MADHYA PRADESH,Wheat,1950.0,2241.0,2000.0
2023-01-11,Nanded,MAHARASHTRA,Wheat,1900.0,2751.0,2325.0
2023-04-23,Koch Bihar ,WEST BENGAL,Rice,2850.0,2880.0,2870.0
2023-03-18,Amreli,GUJARAT,Wheat,1980.0,2590.0,2285.0
2023-03-14,Chhatarpur,MADHYA PRADESH,Wheat,1955.0,2010.0,2000.0
2023-08-22,Kanshiram Nagar,UTTAR PRADESH,Rice,2750.0,3270.0,3070.0
2023-01-03,Barddhaman ,WEST BENGAL,Rice,3150.0,3250.0,3200.0
2023-06-16,Bahraich,UTTAR PRADESH,Rice,2450.0,2900.0,2680.0
2023-05-23,Malappuram,KERALA,Rice,3200.0,3600.0,3400.0
2023-02-03,Shahjahanpur,UTTAR PRADESH,Wheat,2550.0,2750.0,2620.0
2023-05-05,Bhopal,MADHYA PRADESH,Wheat,2050.0,2381.0,2219.0
2023-09-20,Paschim Medinipur,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-07-19,Anand  ,GUJARAT,Wheat,2100.0,2125.0,2125.0
2023-01-25,Pratapgarh,UTTAR PRADESH,Wheat,2700.0,2900.0,2800.0
2023-01-12,Rajkot,GUJARAT,Wheat,2275.0,2675.0,2555.0
2023-09-25,Bankura ,WEST BENGAL,Rice,4600.0,4750.0,4700.0
2023-08-26,Chhatarpur,MADHYA PRADESH,Wheat,2100.0,2250.0,2127.0
2023-10-10,Khandwa (East Nimar),MADHYA PRADESH,Wheat,2303.0,2785.0,2500.0
2023-11-04,Katni ,MADHYA PRADESH,Wheat,2400.0,2551.0,2478.0
2023-11-03,Betul,MADHYA PRADESH,Wheat,2519.0,2722.0,2612.0
2023-05-19,Shivpuri,MADHYA PRADESH,Wheat,2010.0,2280.0,2115.0
2023-01-25,Hugli ,WEST BENGAL,Rice,2600.0,2700.0,2650.0
2023-03-21,Ashoknagar,MADHYA PRADESH,Wheat,1900.0,2051.0,2051.0
2023-01-30,Bhind,MADHYA PRADESH,Wheat,2750.0,2750.0,2750.0
2023-06-19,Amreli,GUJARAT,Wheat,2250.0,2250.0,2250.0
2023-08-03,Tikamgarh,MADHYA PRADESH,Wheat,2130.0,2170.0,2150.0
2023-01-04,Patan  ,GUJARAT,Wheat,2700.0,3275.0,2987.0
2023-09-22,Ashoknagar,MADHYA PRADESH,Wheat,2360.0,2415.0,2390.0
2023-05-03,Nadia ,WEST BENGAL,Rice,4500.0,4650.0,4600.0
2023-06-21,Koriya,CHHATTISGARH,Wheat,2130.0,2130.0,2130.0
2023-01-22,Hamirpur,UTTAR PRADESH,Wheat,2800.0,2950.0,2900.0
2023-03-07,Rajgarh,MADHYA PRADESH,Wheat,1700.0,2131.0,2090.0
2023-01-04,Paschim Medinipur,WEST BENGAL,Rice,3800.0,4000.0,3900.0
2023-11-02,Sehore,MADHYA PRADESH,Wheat,3201.0,4426.0,3500.0
2023-04-04,Birbhum,WEST BENGAL,Wheat,2800.0,2900.0,2850.0
2023-04-03,Barddhaman ,WEST BENGAL,Wheat,2650.0,2850.0,2700.0
2023-12-30,Barddhaman ,WEST BENGAL,Rice,3900.0,3950.0,3900.0
2023-07-26,Dausa,RAJASTHAN,Wheat,2125.0,2390.0,2258.0
2023-06-24,Kottayam,KERALA,Rice,4400.0,5200.0,4800.0
2023-03-24,Aligarh,UTTAR PRADESH,Rice,2900.0,3000.0,2960.0
2023-04-12,Chhatarpur,MADHYA PRADESH,Wheat,2125.0,2126.0,2125.0
2023-11-10,Farrukhabad,UTTAR PRADESH,Wheat,2500.0,2600.0,2565.0
2023-04-06,Porbandar ,GUJARAT,Wheat,1750.0,2025.0,1890.0
2023-10-25,Sehore,MADHYA PRADESH,Wheat,2521.0,3141.0,2840.0
2023-09-16,Bankura ,WEST BENGAL,Wheat,2600.0,2850.0,2800.0
2023-12-20,Birbhum,WEST BENGAL,Wheat,2350.0,2450.0,2400.0
2023-11-30,Banas Kantha,GUJARAT,Wheat,2560.0,2945.0,2752.0
2023-09-25,Buldana,MAHARASHTRA,Wheat,2300.0,2500.0,2400.0
2023-04-18,Sagar,MADHYA PRADESH,Wheat,1930.0,2150.0,2000.0
2023-04-18,Wardha,MAHARASHTRA,Wheat,2100.0,2200.0,2160.0
2023-06-17,Morena,MADHYA PRADESH,Wheat,2125.0,2125.0,2125.0
2023-12-04,Thane,MAHARASHTRA,Rice,3500.0,4500.0,4000.0
2023-01-29,Hanumangarh,RAJASTHAN,Wheat,2449.0,2449.0,2449.0
2023-05-03,Sehore,MADHYA PRADESH,Wheat,1910.0,2101.0,1935.0
2023-06-05,Kheri,UTTAR PRADESH,Wheat,2190.0,2330.0,2290.0
2023-10-17,Nagpur,MAHARASHTRA,Wheat,3000.0,3200.0,3150.0
2023-08-22,Sagar,MADHYA PRADESH,Wheat,2250.0,2450.0,2400.0
2023-03-29,Ernakulam,KERALA,Rice,3500.0,3700.0,3700.0
2023-04-26,Buldana,MAHARASHTRA,Wheat,2000.0,2700.0,2500.0
2023-10-13,Anuppur,MADHYA PRADESH,Wheat,2200.0,2200.0,2200.0
2023-12-28,Rajgarh,MADHYA PRADESH,Wheat,2439.0,2439.0,2439.0
2023-10-04,Jhalawar,RAJASTHAN,Wheat,2400.0,2600.0,2500.0
2023-11-15,Basti,UTTAR PRADESH,Rice,2625.0,2725.0,2675.0
2023-09-12,Etawah,UTTAR PRADESH,Wheat,2240.0,2340.0,2290.0
2023-12-26,Ballia,UTTAR PRADESH,Rice,2660.0,2830.0,2750.0
2023-11-01,Varanasi,UTTAR PRADESH,Rice,2640.0,2735.0,2680.0
2023-12-06,Dhar,MADHYA PRADESH,Wheat,2850.0,2900.0,2875.0
2023-10-20,Harda ,MADHYA PRADESH,Wheat,2370.0,2660.0,2480.0
2023-12-11,Kanpur Nagar,UTTAR PRADESH,Wheat,2400.0,2420.0,2410.0
2023-09-07,Shajapur,MADHYA PRADESH,Wheat,1980.0,2470.0,2215.0
2023-03-28,Hingoli,MAHARASHTRA,Wheat,1950.0,2150.0,2100.0
2023-11-02,Balrampur,UTTAR PRADESH,Wheat,2540.0,2705.0,2650.0
2023-06-20,Ashoknagar,MADHYA PRADESH,Wheat,2000.0,3600.0,2430.0
2023-10-27,Porbandar ,GUJARAT,Wheat,2380.0,2635.0,2510.0
2023-06-30,Hugli ,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-04-29,Mumbai,MAHARASHTRA,Wheat,2600.0,5000.0,3800.0
2023-04-18,Fatehpur,UTTAR PRADESH,Wheat,2150.0,2250.0,2200.0
2023-05-06,Gurdaspur,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-03-15,Nashik,MAHARASHTRA,Wheat,2105.0,2360.0,2130.0
2023-07-14,Seoni,MADHYA PRADESH,Wheat,2142.0,2410.0,2200.0
2023-11-04,Bahraich,UTTAR PRADESH,Wheat,2340.0,2425.0,2380.0
2023-12-10,Nagpur,MAHARASHTRA,Wheat,2610.0,2670.0,2640.0
2023-11-10,Shivpuri,MADHYA PRADESH,Wheat,2355.0,2470.0,2400.0
2023-05-09,Ballia,UTTAR PRADESH,Wheat,2050.0,2200.0,2126.0
2023-08-18,Banda,UTTAR PRADESH,Wheat,2160.0,2310.0,2240.0
2023-07-29,Bankura ,WEST BENGAL,Wheat,2600.0,2850.0,2800.0
2023-02-20,Banda,UTTAR PRADESH,Wheat,2300.0,2440.0,2370.0
2023-01-20,Mirzapur,UTTAR PRADESH,Rice,2500.0,2700.0,2600.0
2023-10-12,Bulandshahr ,UTTAR PRADESH,Wheat,2300.0,2330.0,2330.0
2023-03-19,Nagpur,MAHARASHTRA,Wheat,2000.0,2091.0,2050.0
2023-06-14,West Tripura ,TRIPURA,Rice,3650.0,3750.0,3700.0
2023-01-02,Nashik,MAHARASHTRA,Wheat,2700.0,3000.0,2701.0
2023-12-25,Hugli ,WEST BENGAL,Rice,3700.0,3800.0,3750.0
2023-05-29,Dharwad,KARNATAKA,Wheat,2839.0,3870.0,2870.0
2023-02-16,Murshidabad ,WEST BENGAL,Wheat,2350.0,2450.0,2400.0
2023-03-27,Koriya,CHHATTISGARH,Wheat,2020.0,2020.0,2020.0
2023-11-22,Sagar,MADHYA PRADESH,Wheat,2450.0,2460.0,2455.0
2023-09-22,Jhansi,UTTAR PRADESH,Rice,2550.0,2670.0,2650.0
2023-04-25,Mirzapur,UTTAR PRADESH,Wheat,2125.0,2125.0,2125.0
2023-08-14,Raisen,MADHYA PRADESH,Wheat,2200.0,2550.0,2280.0
2023-07-11,Sangli,MAHARASHTRA,Wheat,2700.0,4000.0,3350.0
2023-02-03,Aurangabad,MAHARASHTRA,Wheat,2400.0,3200.0,2612.0
2023-04-01,Chandauli,UTTAR PRADESH,Rice,2550.0,2750.0,2625.0
2023-07-22,Chitrakoot,UTTAR PRADESH,Rice,2450.0,2550.0,2500.0
2023-07-27,Puruliya,WEST BENGAL,Rice,3200.0,3600.0,3500.0
2023-02-10,Puruliya,WEST BENGAL,Rice,2800.0,3200.0,3000.0
2023-04-17,Tarn Taran,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-05-21,Hamirpur,UTTAR PRADESH,Rice,2425.0,2610.0,2550.0
2023-04-07,Rewa,MADHYA PRADESH,Wheat,1900.0,2025.0,2000.0
2023-07-09,Etah,UTTAR PRADESH,Wheat,2200.0,2215.0,2210.0
2023-11-07,Uttar Dinajpur,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-05-12,South Twenty Four Parganas,WEST BENGAL,Rice,4400.0,4600.0,4500.0
2023-08-01,Rae Bareli,UTTAR PRADESH,Wheat,2200.0,2225.0,2220.0
2023-08-11,Chittaurgarh,RAJASTHAN,Wheat,2250.0,2350.0,2300.0
2023-10-10,Shimoga,KARNATAKA,Rice,2800.0,4500.0,3650.0
2023-04-13,Narsimhapur,MADHYA PRADESH,Wheat,1900.0,2050.0,1980.0
2023-11-02,Uttar Dinajpur,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-08-01,Sehore,MADHYA PRADESH,Wheat,2300.0,2396.0,2350.0
2023-08-01,Dindori ,MADHYA PRADESH,Wheat,2000.0,2100.0,2050.0
2023-11-09,Kanpur Dehat,UTTAR PRADESH,Rice,2400.0,2650.0,2550.0
2023-03-17,South Twenty Four Parganas,WEST BENGAL,Rice,4400.0,4600.0,4500.0
2023-01-22,Bijnor,UTTAR PRADESH,Wheat,2620.0,2700.0,2660.0
2023-10-21,Anand  ,GUJARAT,Wheat,2250.0,2300.0,2300.0
2023-05-24,Dhule,MAHARASHTRA,Wheat,2231.0,2270.0,2270.0
2023-01-05,Sehore,MADHYA PRADESH,Wheat,2776.0,3233.0,3011.0
2023-02-03,Patan  ,GUJARAT,Wheat,2625.0,3185.0,2905.0
2023-08-01,Khandwa (East Nimar),MADHYA PRADESH,Wheat,2250.0,2525.0,2475.0
2023-06-04,Balrampur,UTTAR PRADESH,Rice,2300.0,2500.0,2400.0
2023-10-13,Amravati,MAHARASHTRA,Wheat,2400.0,2525.0,2462.0
2023-11-07,Paschim Medinipur,WEST BENGAL,Rice,3400.0,3800.0,3600.0
2023-02-23,Jhalawar,RAJASTHAN,Wheat,2167.0,2500.0,2300.0
2023-08-28,Farrukhabad,UTTAR PRADESH,Wheat,2300.0,2325.0,2315.0
2023-11-09,Budaun,UTTAR PRADESH,Rice,2800.0,2900.0,2850.0
2023-04-01,Budaun,UTTAR PRADESH,Rice,2620.0,2720.0,2670.0
2023-06-11,Mirzapur,UTTAR PRADESH,Wheat,2125.0,2150.0,2150.0
2023-09-12,Balrampur,UTTAR PRADESH,Wheat,2300.0,2400.0,2350.0
2023-05-16,Ratlam,MADHYA PRADESH,Wheat,1835.0,2124.0,2060.0
2023-08-03,Patan  ,GUJARAT,Wheat,1625.0,2000.0,1800.0
2023-03-23,West Tripura ,TRIPURA,Rice,3080.0,3120.0,3100.0
2023-01-06,Kannauj,UTTAR PRADESH,Wheat,2510.0,2700.0,2650.0
2023-04-12,Sangrur,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-12-29,Hardoi,UTTAR PRADESH,Wheat,2400.0,2500.0,2435.0
2023-01-30,Etawah,UTTAR PRADESH,Wheat,2600.0,2750.0,2700.0
2023-06-27,Ganganagar ,RAJASTHAN,Wheat,2161.0,2187.0,2172.0
2023-04-27,Ahmadnagar,MAHARASHTRA,Wheat,2200.0,2400.0,2300.0
